,video_path,truth,feature_path
5346,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_67/fSkQXqXR7D0.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/fSkQXqXR7D0.004.npy
5347,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_67/QsUj_OlGQ-0.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/QsUj_OlGQ-0.000.npy
5348,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_67/RYG6XhdmPY0.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/RYG6XhdmPY0.001.npy
5349,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_67/A4zSLp-1gps.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/A4zSLp-1gps.000.npy
5350,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_67/IWAT58l2Chg.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/IWAT58l2Chg.001.npy
5351,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_67/aFVFvJNnFt0.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/aFVFvJNnFt0.004.npy
5352,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_67/voSLxKtKr0Q.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/voSLxKtKr0Q.004.npy
5353,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_67/ej0RpdM9kJA.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/ej0RpdM9kJA.001.npy
5354,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_67/nQtiqrceBhg.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/nQtiqrceBhg.001.npy
5355,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_67/t1PKNXE-IiM.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/t1PKNXE-IiM.001.npy
5356,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_67/57o4odfqTs8.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/57o4odfqTs8.001.npy
5357,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_67/V2nvyZB-JNM.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/V2nvyZB-JNM.004.npy
5358,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_67/grhDDOLsBho.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/grhDDOLsBho.004.npy
5359,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_67/Lz3suTodXQM.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Lz3suTodXQM.005.npy
5360,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/WRz1F6DqmRQ.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/WRz1F6DqmRQ.002.npy
5361,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/zMXfMcqpPwQ.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/zMXfMcqpPwQ.005.npy
5362,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/YP7N98ECZaI.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/YP7N98ECZaI.005.npy
5363,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/HTF8k56_Oxo.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/HTF8k56_Oxo.001.npy
5364,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/xe3l76e8yE4.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/xe3l76e8yE4.001.npy
5365,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/5PsD_NFMWpQ.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/5PsD_NFMWpQ.000.npy
5366,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/JO44XCaQGVY.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/JO44XCaQGVY.003.npy
5367,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/cgp1OzTOq1o.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/cgp1OzTOq1o.005.npy
5368,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/jVGTEDAYWZ8.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/jVGTEDAYWZ8.003.npy
5369,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/g9zgIN56MnQ.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/g9zgIN56MnQ.001.npy
5370,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/On2c_8sU8Vw.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/On2c_8sU8Vw.002.npy
5371,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/mkWfG-4vvGc.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/mkWfG-4vvGc.004.npy
5372,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/NkFJuN8fBDU.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/NkFJuN8fBDU.001.npy
5373,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/SsoZjq7x4MA.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/SsoZjq7x4MA.000.npy
5374,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/lvae9lRUugE.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/lvae9lRUugE.000.npy
5375,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/9cHxDnk6SUs.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/9cHxDnk6SUs.001.npy
5376,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/fv5lLeyRdd4.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/fv5lLeyRdd4.004.npy
5377,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/PoVizBmIHy0.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/PoVizBmIHy0.000.npy
5378,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/HekcZ0Em60E.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/HekcZ0Em60E.004.npy
5379,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/3Vr5-zedeWk.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/3Vr5-zedeWk.003.npy
5380,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/8yFYvQ_kxW8.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/8yFYvQ_kxW8.001.npy
5381,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/sf29orxf4X0.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/sf29orxf4X0.000.npy
5382,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/r9TaaVTo8Y8.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/r9TaaVTo8Y8.004.npy
5383,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/Rsz-26AaL2o.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Rsz-26AaL2o.001.npy
5384,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/erJNMcO69Eo.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/erJNMcO69Eo.000.npy
5385,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/jPpZkVzQywk.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/jPpZkVzQywk.001.npy
5386,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/CGfr9jl8w4Y.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/CGfr9jl8w4Y.005.npy
5387,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/fLRRMLTFGMQ.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/fLRRMLTFGMQ.002.npy
5388,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/pZxqWp0e-Ik.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/pZxqWp0e-Ik.000.npy
5389,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/SR1Q5M2urxY.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/SR1Q5M2urxY.003.npy
5390,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/xRhUBifOWiI.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/xRhUBifOWiI.004.npy
5391,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/BLwgxAWf7cg.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/BLwgxAWf7cg.004.npy
5392,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/1Gn4GX8miWQ.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/1Gn4GX8miWQ.003.npy
5393,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/VbiUhNAdzus.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/VbiUhNAdzus.002.npy
5394,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/ssxo35zmKWQ.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/ssxo35zmKWQ.001.npy
5395,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/RB9vu-0Y_Fk.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/RB9vu-0Y_Fk.001.npy
5396,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/e6YTvjDXEl0.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/e6YTvjDXEl0.001.npy
5397,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/LaxnVuOM6kE.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/LaxnVuOM6kE.002.npy
5398,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/Kmrd1MsZKmQ.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Kmrd1MsZKmQ.000.npy
5399,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/7P2F5Mk_Q1s.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/7P2F5Mk_Q1s.002.npy
5400,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/ch2BcBv4SdQ.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/ch2BcBv4SdQ.002.npy
5401,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/A1lbD_OCuj4.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/A1lbD_OCuj4.005.npy
5402,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/3ySH8eJQRCI.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/3ySH8eJQRCI.001.npy
5403,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/2uAJJH7B5aw.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/2uAJJH7B5aw.000.npy
5404,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/5Ku4_r_Yxsk.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/5Ku4_r_Yxsk.000.npy
5405,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/bcRPLKygrNk.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/bcRPLKygrNk.003.npy
5406,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/YPMffqhP0C8.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/YPMffqhP0C8.002.npy
5407,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/glgfB3vFewc.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/glgfB3vFewc.002.npy
5408,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/9CPKW0sqR3E.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/9CPKW0sqR3E.002.npy
5409,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/7LHmNEH65Pk.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/7LHmNEH65Pk.005.npy
5410,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/MrfJ1qDJAwo.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/MrfJ1qDJAwo.002.npy
5411,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/oVSMxtPpQ0M.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/oVSMxtPpQ0M.002.npy
5412,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/Fi1ILrwQpSY.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Fi1ILrwQpSY.003.npy
5413,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/176vWywoq9E.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/176vWywoq9E.001.npy
5414,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/7rZF73nDGEY.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/7rZF73nDGEY.003.npy
5415,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/b-qfeGqPd04.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/b-qfeGqPd04.001.npy
5416,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/WfCSCxADlrg.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/WfCSCxADlrg.005.npy
5417,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/_2DSmy36OEM.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/_2DSmy36OEM.001.npy
5418,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/Cvuu76B-bxA.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Cvuu76B-bxA.000.npy
5419,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/rG8D-A2F8xg.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/rG8D-A2F8xg.003.npy
5420,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/WMp0lsXbOqM.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/WMp0lsXbOqM.002.npy
5421,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/8OGiv7FetSQ.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/8OGiv7FetSQ.000.npy
5422,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/MZkDsB04kt8.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/MZkDsB04kt8.000.npy
5423,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/cOo5N1qblyw.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/cOo5N1qblyw.003.npy
5424,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/p6UMx8dwHZQ.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/p6UMx8dwHZQ.003.npy
5425,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/f1xAVtagIks.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/f1xAVtagIks.003.npy
5426,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/KmHe8urs3LI.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/KmHe8urs3LI.005.npy
5427,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/dVwDf5N2NRA.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/dVwDf5N2NRA.004.npy
5428,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/6nbxAP_ZKQQ.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/6nbxAP_ZKQQ.000.npy
5429,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/vYkHHVeNK_M.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/vYkHHVeNK_M.002.npy
5430,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/9ydyJKZBWiA.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/9ydyJKZBWiA.003.npy
5431,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/15yOT2ZolPE.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/15yOT2ZolPE.002.npy
5432,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/e07IozLUeKc.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/e07IozLUeKc.001.npy
5433,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/5xA8-Y5qgT0.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/5xA8-Y5qgT0.004.npy
5434,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/SbtIS7XwkLU.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/SbtIS7XwkLU.001.npy
5435,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/XRoSKIIFp9c.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/XRoSKIIFp9c.004.npy
5436,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/-utrsarZeIY.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/-utrsarZeIY.004.npy
5437,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/pzfDth6nFQE.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/pzfDth6nFQE.000.npy
5438,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/FaBTYkzhuK4.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/FaBTYkzhuK4.005.npy
5439,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_68/YJ5CINQ8v_E.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/YJ5CINQ8v_E.000.npy
5440,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/vHn6-GQAI_Y.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/vHn6-GQAI_Y.001.npy
5441,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/Cl5jhuLQ9Dg.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Cl5jhuLQ9Dg.005.npy
5442,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/s1DOqsQoN5s.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/s1DOqsQoN5s.001.npy
5443,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/Q2AI4XpApFs.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Q2AI4XpApFs.005.npy
5444,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/wDvZdcb00Bg.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/wDvZdcb00Bg.001.npy
5445,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/A6ZWTfKPLPE.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/A6ZWTfKPLPE.002.npy
5446,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/PWAe9M2SxT8.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/PWAe9M2SxT8.003.npy
5447,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/UD-8YYU7GZs.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/UD-8YYU7GZs.003.npy
5448,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/ROTx-0q1F9M.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/ROTx-0q1F9M.004.npy
5449,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/ZCLfVue6xAg.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/ZCLfVue6xAg.005.npy
5450,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/2hhqEWiv4eI.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/2hhqEWiv4eI.001.npy
5451,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/k4QmzZuQl9s.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/k4QmzZuQl9s.004.npy
5452,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/mlXZQ8dO0nQ.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/mlXZQ8dO0nQ.004.npy
5453,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/KAGTaM0Z9tA.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/KAGTaM0Z9tA.005.npy
5454,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/H0_4dZMjUow.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/H0_4dZMjUow.001.npy
5455,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/i1gouUmZumY.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/i1gouUmZumY.002.npy
5456,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/LRczShwIVbM.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/LRczShwIVbM.004.npy
5457,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/qW0TYVtzq5A.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/qW0TYVtzq5A.001.npy
5458,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/CbNAOLHByZQ.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/CbNAOLHByZQ.004.npy
5459,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/VsY6jAlvb9o.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/VsY6jAlvb9o.000.npy
5460,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/II2KVV-uLNI.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/II2KVV-uLNI.005.npy
5461,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/H8h4fAGgV18.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/H8h4fAGgV18.005.npy
5462,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/VIhStXxpAr0.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/VIhStXxpAr0.004.npy
5463,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/shAhNNV-zHA.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/shAhNNV-zHA.002.npy
5464,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_69/VxtZDXM0cuQ.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/VxtZDXM0cuQ.005.npy
